labels,text
1,"MOON est venu colorer vos rêves, STARS pour les faire musicaux et mon SMS pour vous donner le sommeil chaud et paisible. Bonne nuit"
1,"J'ai juste fini de manger, j'ai une assiette, pas les restes cette fois."
1,Raccroche à ton dernier appel s'il le faut. La nourriture est finie et je meurs de faim. Ne me demandez pas ce que j'ai cuisiné.
1,Quel régime? Je triche tous les jours de toute façon. Je suis fait pour être un gras :(
1,C'est une belle journée.
1,Que s'est-il passé en entrevue?
1,"Résoudre l'affaire : Un homme a été trouvé assassiné sur &lt;DECIMAL&gt;. &lt;#&gt; AfterNoon. 1, Sa femme a appelé la police. 2,Police a interrogé tout le monde. 3,Wife: Monsieur, je dormais, quand le meurtre a eu lieu. 4.Cuisson: Je cuisinais. 5.Jardin: Je cuisais des légumes. 6.Maison-Maid: Je suis allé 2 d bureau de poste. 7.Enfants: Nous sommes allés 2 jeu. 8.Neighbour: Nous sommes allés 2 un mariage. Police arrêté d meurtrier Immédiatement. Qui est-ce? Répondre avec raison, Si U r Brilliant."
1,Badrith n'est que pour le chennois :) je choisirai sûrement pour nous :) pas de compétition pour lui.
1,"C'est mon pote de groupe, mais je n'ai pas de réponse."
1,J'en ai assez pour un demi + les dix que je te dois.
1,On peut peut-être se retrouver à Yck.
1,ALRITE SAM SON NIC s'assure juste que c'est l'UR NUMÉRO-SO C'est T.B*
1,"Ils rendent tout simplement facile de rembourser. J'ai &lt;#&gt; yrs à dire, mais je peux rembourser plus tôt. Vous obtenez?"
1,"Ne t'inquiète pas, je suis sûr que tu l'auras."
1,"La station-service est comme un pâté de maisons loin de chez moi, vous allez conduire juste à côté depuis Armenia se termine à Swann et vous devez prendre howard"
0,"Quelqu'un U know a demandé à notre service de rencontres 2 vous contacter! Cant Devinez qui? APPELER 09058097189 MAINTENANT tout sera révélé. POBox 6, LS15HB 150p"
0,Caméra - Vous êtes récompensé d'un appareil photo numérique SiPix! appeler 09061221066 dem fixe. Livraison sous 28 jours
1,Mes frais de scolarité sont à 330. Hm nous allons pour le 1120 à 1205 un?
1,"Je ne fume pas pendant que les gens utilisent ""Wylie fume trop"" pour justifier la ruine de ma merde"
1,"Bonjour, comme vous vous sentez cher."
1,Un peu. Les médecins disent prendre une fois toutes les 8 heures. Il n'a été que 5 mais la douleur est de retour. Donc j'en ai pris une autre. J'espère ne pas mourir.
1,"Beau demain ne vient jamais.. Quand il vient, il est déjà aujourd'hui.. Dans la chasse de beau demain ne gaspillez pas votre merveilleux aujourd'hui.. BONMORNING:)"
1,Dunno lei ü tous décident lor. Comment abt leona? Oups i tot ben va n i msg lui.
1,Bonjour. Nous avons maintenant emménagé dans 2 notre pub. Ce serait super 2 c u si u cud arrive.
0,"Aujourd'hui, les numéros Voda se terminant par 5226 sont sélectionnés pour recevoir une récompense?350. Si vous avez une correspondance, veuillez composer le 08712300220 citant le code de réclamation 1131 taux standard app"
0,Ce message est gratuit. Bienvenue dans le nouveau et amélioré Sex & Dogging club! Pour se désabonner de ce service répondez STOP. msgs@150p 18 seulement
1,Fais ce qui est plus facile pour toi.
0,RCT' THNQ Adrian pour le texte U. Rgds Vatian
1,Arrête d'appeler tout le monde en disant que j'ai peut-être un cancer. J'ai mal à la gorge pour parler. Je ne peux pas répondre aux appels de tout le monde.
1,"Ce sera dur, mais je ferai ce que j'ai à faire."
1,IM GONNAMISSUSSU tellement!!Je dirais Il Envoyer U UN POSTCARD BUTTHÈRES À PROPOS DE MUSCH CHANCE DE MEREMEMBERIN ASTERE N'EST PAS FREAKIN SA CONTRAT!! LUV Yaxx
1,"Placez-moi dans votre cœur et pas dans votre esprit, comme l'esprit oublie facilement, mais le cœur se souviendra toujours. Souhaitez-vous bonne Saint-Valentin!"
1,Mais je suis surpris qu'elle puisse encore deviner lor...
1,"Okie ü wan se retrouve au bishan, c'est moi au bishan maintenant, je ne conduis pas aujourd'hui."
1,C'est la première fois que tu utilises ce genre de mots.
1,Comment a-t-on fait pour que nous entrions dans la confusion?
1,Je sais que vous servez.
1,"Hyde Park pas en mel ah, opps, s'est confondu... si c'est le meilleur choix, on doit le prendre..."
1,"Ça m'est arrivé en direct, peut-être en 3e quand il est sorti."
0,"MESSAGE GRATUIT Activez vos 500 messages texte GRATUITS en répondant à ce message avec le mot GRATUIT Pour connaître les conditions générales, visitez www.07781482378.com"
1,Je sais que les filles sont toujours en sécurité et égoïstes.
1,"Pas de soucis, j'espère que le tournage photo s'est bien passé. Amuse-toi bien au travail."
1,Je gèle et j'ai envie de glace.
1,Kay... puisque nous sommes déjà sortis
1,"Désolé, je ne suis pas triste de regarder la télé maintenant."
1,Yo im juste à côté de votre travail
1,Ok darlin i supposait que c'était ok je m'inquiète trop. Je dois faire des trucs de film mon pote et ensuite avoir à garder à nouveau! Mais vous pouvez m'appeler là.xx
1,"Elle m'a dit, ''ça te dérange si je vais dans la chambre une minute? '''OK''', je me suis mis dans une humeur sexy. Elle est sortie 5 minuts latr avec un gâteau..."
1,"J'ai vérifié et j'ai vu qu'il n'y avait pas d'espace disponible, que Pls appelait l'ambassade ou leur envoyait un courrier."
1,"Non, j'ai arrêté de travailler."
1,Dat veut dire que tu n'as pas fini de peindre?
1,C'est à quel nombre que tu vis?
1,"Non, on fait la fête 7 jours par semaine et on étudie à la légère, je pense qu'on doit dessiner des cases personnalisées pour qu'ils sachent qu'on est hardcore"
1,Sac va marquer de grandes centaines. il est réglé batsman:-)
1,Envoyez-moi le numéro pls d'Ytty.
1,Combien ça va coûter env.. Par mois.
1,Ok... le test de théorie? quand est-ce que ü va réserver? Je pense que c'est sur 21 mai. Coz a pensé vouloir sortir avec Jiayin. Mais elle n'est pas libre
0,"Vous êtes contacté par notre service de rencontres par quelqu'un que vous connaissez! Pour savoir qui c'est, appelez d'une ligne terrestre 09050000928. PoBox45W2TG150P"
1,"Très bien, demandez-lui de m'appeler s'il sait ce qu'il veut ou s'il a des questions."
1,"Désolé, j'ai un départ en retard, on est en route."
1,Alors tu retournes toi-même...
1,Je suis à la station de gaz.
1,"K, si tu t'ennuies, viens chez moi.."
1,Bébé!!!! Je t'aime!!!! *couvre ton visage en baisers*
1,"Comme je l'ai fait vomir quand on fumait dans la voiture de notre ami une fois, c'était génial"
1,Je n'ai toujours pas vérifié.
1,"Tu iras à Walmart, je resterai."
1,"Je ne t'ai pas oublié, j'ai peut-être quelques dollars à t'envoyer demain, k?"
1,Je vais le déranger davantage pour qu'on puisse parler.
1,"L'inverse, c'est de la tricherie, ce n'est pas des mathématiques."
1,Je suis le bienvenu... j'ai repris l'anglais cassé à nouveau...
1,"C'est le bon moment pour parler, j'ai appelé et laissé un message."
1,"Désolé, je t'appelle plus tard."
1,Quelle marque?
1,Désolé je ne peux pas prendre votre appel maintenant. Il arrive donc qu'il y ait r 2waxsto do wat que vous voulez. Elle peut venir et malade obtenir son assurance médicale. Et elle sera en mesure de livrer et d'avoir des soins de base. Je suis actuellement les achats pour la bonne assurance médicale pour elle. Alors donnez-moi jusqu'à vendredi matin. C'est quand je vais voir la personne majeure qui peut me guider vers la bonne assurance.
1,Appelez-le et dites que vous ne venez pas aujourd'hui ok et dites-leur de ne pas me duper comme ça ok
1,J'ai envoyé un e-mail à yifeng ma partie oredi.. Peut l'obtenir en lui..
1,Je suis sûr qu'ils vont comprendre ça! Le vin * bonne idée vient d'avoir une limace!
1,La marche minimale est de 3milles par jour.
1,"Pas de problème pour un taxi, demain et mardi. Le mardi, on va tous au cinéma."
1,"Poupée bébé sans cerveau..:-D;-), véhicule sariyag conduire fouoke barolla.."
1,Je ne fuis pas frm u... Je marche lentement &amp; il me tue que u ne se soucie pas assez pour m'arrêter...
0,"Désolé d'avoir raté votre appel, parlons-en quand vous aurez le temps. Je suis sur 07090201529"
1,Veuillez assister au téléphone :)
1,"Tu peux appeler n'importe qui, mais tu n'as même pas accepté un seul de mes appels, ou même tu as envoyé un message."
1,Pas de messages sur son téléphone.
1,Je peux... je suis libre...
1,"Mon voyage a été reporté, tu t'es encore approvisionné?"
1,"Désolé, je t'appelle plus tard."
1,Qu'est-ce que tu fais?
1,"Hey Elaine, est-ce que la réunion d'aujourd'hui est toujours en cours?"
1,"Désolé de ne pas être allé à cet endroit, je le ferai demain."
1,"La plupart du tiime quand je ne te laisse pas m'embrasser, c'est pour que je ne me brise pas en larmes."
1,"Demain, je ne vais pas au théâtre... Pour que je puisse venir où que tu m'appelles... Dites-moi où et quand venir demain."
1,Et maintenant l'électricité vient de sortir fml.
1,"On dirait que tu as trouvé autre chose à faire que de la fumée, du bon travail!"
1,Aussi andros glace etc etc
1,"Bon après-midi, mon amour. Comment allez-vous aujourd'hui? J'espère que votre bon et peut-être avoir quelques interviews. Je me réveille et vous manquez bébé. Un baiser passionné de l'autre côté de la mer"
1,Tu crois que je t'ai envoyé du shuhui?
1,Comment ça se fait que la montre se redimensionne
1,"Chère umma, elle m'a appelé maintenant :-)"
1,"Je viens de finir, tu manques beaucoup."
0,"Gratuit 4 STAR Ibiza Holiday ou £10,000 cash a besoin de votre collection URGENT. 09066364349 MAINTENANT de Landline à ne pas perdre! Box434SK38WP150PPM18+"
1,"Eh bien, je voulais dire plutôt que ma nuit d'ébriété d'avant"
1,Faut-il réserver un pas hein? Donc aller au yoga basique le dimanche?
0,MSG GRATUIT:Nous avons facturé votre numéro de téléphone mobile par erreur à partir du shortcode 83332.Veuillez appeler le 08081263000 pour que les frais soient remboursés.Cet appel sera gratuit d'une ligne fixe BT
1,"Oups - je suis chez ma mère à Somerset... un peu loin! Retour tomo, à bientôt x"
1,"Alors, tu travailles dans le nigpun des heures supplémentaires?"
1,Même chose que le rejet de kallis dans le 2e test :-).
1,O. Je suppose qu'ils ont tous les deux été baisés
0,S'il vous plaît APPELEZ 08712402972 immédiatement car il y a un message urgent vous attendant
1,"Je suis en réunion, appelez-moi plus tard."
1,Qu'est-ce qui m'a préparé pour le dîner?
1,Très bien.
1,"Ton plan était d'aller à IKEA avec moi sans soins dans le monde, donc je dois vivre avec ton bordel un autre jour."
1,Alors j'achète.
0,URGENT! Votre numéro mobile a été attribué avec un prix Bonus Caller £2000. Appelez le 09058095201 à partir de la ligne terrestre. Valable 12hs seulement
1,Heehee c'était tellement drôle tho
1,Il ne fait que l'arithmétique simple pas les pourcentages.
1,"Oui, on ne partirait pas pendant une heure au moins, comment ça va?"
0,"En tant que client apprécié, je suis heureux de vous informer qu'à la suite d'un récent examen de votre Mob No. vous êtes récompensé avec un Prix Bonus £1500, appelez 09066364589"
1,Bonne journée.
1,"Une citation étonnante'' - ""Quelquefois dans la vie sa difficulté à décider ce qui ne va pas!! un mensonge qui apporte un sourire ou la vérité qui apporte une larme...."""
1,Alors ü demander à papa de prendre ü vers le haut lar... Ü wan 2 rester jusqu'à 6 meh...
1,"Jus pilaxine, quoi de neuf"
1,Belle Vérité contre la Gravité.. Lisez attentivement : « Notre cœur sent la lumière quand quelqu'un est dedans.. Mais il se sent très lourd quand quelqu'un la quitte.. »
0,Voulez-vous un nouveau Nokia 3510i téléphone couleur LivréDemain? Avec 300 minutes gratuites à n'importe quel mobile + 100 textes gratuits + Caméscope gratuit réponse ou téléphoner 08000930705
1,C'est un monstre! J'espère que vous passerez une bonne journée.
1,Le père de Joy est John. Alors John est le ____ du père de Joy. Si vous avez hav &lt;#&gt; IQ. La question IAS tente de répondre.
1,"Une seule fois, après le mal, obéissez à tous les vôtres."
1,Je vais faire une recherche en ligne et vous le faire savoir.
1,Où dois-tu aller pour l'avoir?
1,"Pas de photo, s'il vous plaît."
1,Il reste un frère parmi les frères.
1,Uhhhrmm n'a pas eu tb test mauvais quand vous êtes malade
1,Mais j'ai l'espace de 4 mb...
0,LA VIE n'a jamais été aussi amusante et géniale jusqu'à ce que vous soyez venu. Vous l'avez fait vraiment spécial pour moi. Je ne vous oublierai pas! profiter @ un gbp/sms
0,Voulez-vous un nouveau téléphone vidéo? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 par semaine Free delTOmorrow appelez 08002888812 ou répondez MAINTENANT
0,"En tant que client apprécié, je suis heureux de vous informer qu'à la suite d'un récent examen de votre Mob No. vous êtes récompensé avec un Prix Bonus £1500, appelez 09066368470"
0,Bienvenue! Veuillez répondre avec votre AGE et GENDER pour commencer. p.ex. 24M
0,Freemsg: appels gratuits illimités d'un mois! Activez SmartCall Txt: Appel au n°: 68866. Subscriptn3gbp/wk appels illimités Aide: 08448714184 Arrêt?txt arrêt simple
0,Avait votre mobile 10 mths? Mettre à jour les derniers appareils photo/vidéo Orange gratuitement. Enregistrer £s avec des SMS gratuits / appels week-end. Texte OUI pour un rappel ou non de refuser
0,Am new 2 club & dont fink nous avons rencontré encore Will B gr8 2 C U S'il vous plaît laisser msg 2day wiv ur area 09099726553 réponse promis CARLIE x Appels£1/minMobsmore LKPOBOX177HP51FL
1,"C'est vrai, c'est plus facile avec elle ici."
1,"Bien sûr, mais puisque mes parents travailleront mardi, je n'ai pas besoin d'une couverture."
1,"Salut Darlin, tu m'as téléphoné?"
1,Je ne sais rien à propos de Jack ou je dirais / demander quelque chose d'aide mais si vous voulez vous pouvez prétendre que je l'ai fait et juste m'envoyer un texto quoi qu'il en soit en réponse à l'hypothétiquehuagauahahuagahyuhagga
1,Tu as toujours été intelligent.
1,"Si nous devons obtenir un type aléatoire, nous devons changer nos feuilles d'information en PARTY &lt;#&gt; /7 JAMAIS ETUDE juste pour être en sécurité"
0,Caméra - Vous êtes récompensé d'un appareil photo numérique SiPix! appeler 09061221066 dem fixe. Livraison sous 28 jours.
1,"Noël est une occasion qui est célébrée comme une réflexion de UR... Valeurs..., Désirs..., Affectations...&amp; Traditions.... Avoir un Noël idéal..."
1,Vous envoyer des salutations de joie et de bonheur.
1,Salut darlin i cant faire n'importe quoi demain que mes parents me prennent dehors pour un repas. quand êtes-vous libre? Katexxx
1,Si india win ou la série de niveaux signifie que c'est record:)
1,"Alors, qu'en est-il d'un autre plan?"
1,C'est bon d'avoir de tes nouvelles.
1,"Charles m'a dit hier soir, mais, euh, oui."
1,À quelle heure pensez-vous en aller?
0,Obtenir un lecteur vidéo mobile gratuit Film gratuit. Pour collecter du texte Aller à 89105. Son gratuit! Des films supplémentaires peuvent être commandés t's et c's appliquer. 18 ans seulement
0,Économisez de l'argent sur la lingerie de mariage à www.bridal.petticoatdreams.co.uk Choisissez parmi une superbe sélection avec livraison nationale.
1,Votre planche fonctionne bien. La question de la surchauffe est aussi de l'amour. Mais toujours le logiciel inst est en attente. Je viendrai autour de 8'o horloge.
1,"Oui, mais je m'en fiche parce que je le connais!"
1,"Mon okie lor... Haha, le meilleur est pas cher n gd food la, ex oso okie... Dépend que wana mange de la nourriture occidentale ou chinoise... Den que u prefer..."
1,Je n'ai rien à faire.
1,Son &lt;#&gt; k ici oh. Devrais-je envoyer la maison à la vente.
1,Tu dis juste l'incident d'abt tht..
1,J'ai appelé toute ma famille pour les réveiller parce que ça a commencé à 1 heure du matin.
1,Ugh vient de sortir de la classe
1,"Aujourd'hui, les gens n'aiment pas l'opportunité laxinorfiquée de brambling d'entropification.... Avez-vous déjà choisi oblisingatement les livres ur pour l'amplikater masteriastering de la fidalfication? C'est très champlaxigating, je pense que c'est atroce.. Wotz Ur Opinion??? Junna"
1,Je n'ai pas votre dossier dans mon sac. J'étais au travail quand vous m'avez appelé. Je vous dirai si je trouve quelque chose dans ma chambre.
1,Pas besoin de lar. Jus test e carte de téléphone. Dunno réseau pas gd i thk. Moi attendant 4 ma sis 2 finir la baignade pour que je puisse me baigner. Dun déranger u liao u nettoyage ur chambre.
1,Je te ferai tout à l'heure.
1,Poème d'amitié: Cher O cher U R pas près mais je peux entendre ne pas avoir peur vivre avec Cheer Pas plus Tear U R Toujours mon cher. Gud ni8
1,Prenez votre déjeuner et venez vite et ouvrez la porte:)
0,Pas de nouvelles de U4 un moment. Appelez-moi maintenant je suis ici toute la nuit avec juste mes culottes. Faites-moi supplier pour cela comme U a fait la dernière fois 01223585236 XX Luv Nikiyu4.net
1,Je suis de retour. Bit long cos d'accident sur a30. J'ai dû détourner via wadebridge.J'ai eu un week-end brillant merci. Parlez bientôt. Beaucoup d'amour
0,Bloomberg -Centre de message +447797706009 Pourquoi attendre? Faites votre demande pour votre futur http://careers. bloomberg.com
1,Je cherche une dame dans la rue et un monstre dans les draps.
1,Mon téléphone
1,"Haha figure, et bien j'ai trouvé la pièce et le bol de Priscilla"
1,"En fait, baise ça, fais n'importe quoi, trouve une excuse d'être à Tampa à un moment donné avant le janvier."
0,URGENT! Nous essayons de contacter U. Todays draw montre que vous avez gagné un prix de £800 GUARANTIEED. Appelez 09050001808 de la ligne terrestre.
1,Yay! enfin lol. J'ai raté notre voyage de cinéma la semaine dernière :-(
1,Toute la journée de travail:)sauf samedi et dimanche..
1,Le cœur est vide sans amour.. Le mental est vide sans sagesse.. Yeux r vides sans rêves &amp; La vie est vide sans frnds.. Donc Alwys Soyez In Touch. Bonne nuit &amp; rêves doux
1,"Je pense que j'attends le même bus! Informez-moi quand vous y arrivez, si jamais vous y arrivez."
1,"La nuit s'est terminée pour un autre jour, le matin est venu d'une manière spéciale. Puissiez-vous sourire comme les rayons ensoleillés et laissez vos soucis à la baie bleue. Gud mrng"
1,"Je peux probablement passer, tout le monde a fait autour de &lt;#&gt; n'est-ce pas?"
1,"Je l'ai eu avant la nouvelle année parce qu'elle a dit qu'elle voulait vous surprendre avec elle, mais quand je n'ai pas vu l'argent je l'ai retourné mi janvier avant la période de retour de jour de &lt;#&gt; terminé."
1,Je peux demander autour de moi mais il n'y a pas beaucoup en termes de mi-temps ici.
1,Assurez-vous de vérifier votre email yahoo. Nous avons envoyé des photos hier
1,Qu'est-ce qu'elle cherchait?
1,Qu'est-ce que c'est que mon petit jouet? :-(
0,Voulez-vous un nouveau téléphone vidéo750 à tout moment any network mins 150 text pour seulement cinq livres par semaine appelez 08000776320 maintenant ou répondez à la livraison demain
1,"Bonjour, mon amour! Comment ça se passe ce jour-là? Je souhaite à votre belle et belle fille et j'espère que vous trouverez des perspectives d'emploi."
1,Dites à mon mauvais personnage que u Dnt lik en moi. Je vais essayer de changer dans &lt;#&gt;. J'ajouterai tat 2 ma nouvelle résolution d'année. En attendant votre réponse. Soyez franc... bonjour.
1,Non:-)j'ai des rumeurs que vous allez acheter un appartement à Chenni:-)
1,"Oui, probablement plus tôt que ça."
1,Changer le son d'effacement des fenêtres..
1,Je n'ai toujours pas vérifié.
1,Je suis aussi venu à la chambre.
1,Mais j'ai eu la leçon à 4 lei n j'étais en train de penser à aller à sch plus tôt n i tot de parkin à kent vale...
1,Très bien.
1,Je vais joindre le bureau autour de &lt;DECIMAL&gt;. &amp; mon mobile ont problème. Vous ne pouvez pas obtenir ma voix.
1,"Cool, envoie-moi un texto quand tu partiras."
0,"Vous êtes contacté par notre service de rencontres par quelqu'un que vous connaissez! Pour savoir qui c'est, appelez d'une ligne terrestre 09050000878. PoBox45W2TG150P"
0,"Wan2 gagne un Meet+Greet avec Westlife 4 U ou un m8? Ils sont actuellement sur quelle tournée? 1)Unbreakable, 2)Untamed, 3)Unkempt. Texte 1,2 ou 3 à 83049. Coût 50p +std texte"
1,Joyeux anniversaire... Que vous trouviez ur prince charmant bientôt n dun travail trop dur...
1,"Oh, le grand est d'avoir un peu de fête mais il ne mentionne aucune charge de couverture donc il est probablement premier arrivé premier servi"
1,Tu m'as dit avant que je ne retourne au lit que tu ne peux pas dormir pour quoi que ce soit.
1,J'espère que vous avez énervé Arnt mais id aimerait vraiment vous voir demain. Aimez-moi xxxxxxxxxxX
1,dit le &lt;#&gt; agé d'un an avec un homme et de l'argent. Je suis à mon dernier &lt;#&gt;. attendant toujours ce chèque.
1,Je vais rentrer chez moi.
1,"Libre n'importe quand, mais je termine à 6 heures sur mon n thurs..."
1,Veux-tu être là pour manger?
1,"Deux fondamentaux de la vie cool: ""Walk, comme vous êtes le ROI""...! OU ""Walk comme vous Ne vous souciez pas, qui est le ROI""!... Gud nyt"
1,"Caméra assez bon, 10.1mega pixels, 3optiques et 5digital dooms. Passez de belles vacances, soyez en sécurité et j'espère que vous avez un bon voyage! Bonne année à vous deux! Rendez-vous dans quelques semaines!"
1,Salut Petey!noi=m ok juste voulu 2 chat coz avent parlé 2 u 4 un long temps-espoir ur doin alrite.ont bonne nit à js love you am.x
1,Je viens de voir Ron Burgundy capitaine d'un bateau de fête alors oui
1,"Je suis sérieux, tu es dans la base de l'argent."
1,Déjà un gars qui t'aime...
1,Personnel de formation de placement à l'université d'Amrita.
1,"En fait, j'ai besoin d'argent."
1,Je suis un profil d'emploi qui ressemble à Bpo..
1,"Eh bien, j'allais abandonner parce qu'ils ont tous dit non ils n'ont pas fait une nuiter. J'ai persévéré et j'en ai trouvé un mais c'est très bon marché alors je m'excuse à l'avance. C'est juste un endroit où dormir n'est pas?"
1,"Je suis allé à cet endroit l'année dernière et il m'a dit où je pouvais aller et faire réparer ma voiture moins cher. Il m'a dit aujourd'hui combien il espérait que je reviendrai, comment il a toujours regretté de ne pas avoir obtenu mon numéro, etc."
1,Êtes-vous prêt à aller pour les cours d'applications.
1,En train de traîner avec mon frère et sa famille
1,"Elle dit qu'elle sera là, je ne sais pas."
1,"Xuhui et moi, on travaille jusqu'à la fin du mois."
1,"Je suis désolé bout last nite ce n'était pas ur faute c'était moi, épouse c'était pmt ou sumthin! U 4give me? Je pense u shldxxxx"
1,"Oui, ce serait le meilleur scénario."
1,Je ne suis pas libre aujourd'hui.
1,"""Hey Babe!"" FAR 2 SPUN-OUT 2 SPK AU DA MO... 2 DA WRLD. J'ai dormi sur le DA SOFA toute la journée, j'ai eu un COOL NYTHO, TX 4 FONIN HON, J'appelle 2 MWEN IM BK FRMCLOUD 9! J X"
1,Devrais-je t'envoyer un pix coquin? :)
0,"Vous êtes un gagnant de £1000 ou Prix d'Appel Garanti, c'est notre dernière tentative de vous contacter! Pour demander un appel 09071517866 Maintenant! 150ppmPOBox10183BhamB64XE"
0,"Les billets de Noël & Nouvel An sont maintenant en vente depuis le club, pendant la journée de 10h à 20h, et la nuit de Thurs, Fri & Sat cette semaine. Ils sont en vente rapide!"
1,"Tyler (obtenir un 8ème) doit partir peu après 9, pouvez-vous venir ici dans une heure?"
1,Préparez-vous à être battu tous les soirs...
1,"En fait, mon mobile est plein de msg. Et je fais un travail en ligne, où je dois les envoyer &lt;#&gt; envoyé msg i wil expliquer u plus tard."
1,"Désolé, je t'appelle plus tard."
1,"Bonsoir, comment allez-vous?"
1,Je suis à la maison.
1,"Oic parce que ma soeur n'a pas déjeuné aujourd'hui, mon père est sorti..."
1,"Mmmmm... C'était tellement bon de se réveiller à vos mots ce matin, mon Amour!! Mmm baise... Je t'aime aussi, mon Lion... *dévorant baiser de l'autre côté de la mer*"
1,Nous sommes heureux d'informer que votre demande pour Airtel Broadband est traitée avec succès. Votre installation se fera dans les 3 jours.
1,"Qu'est-ce qui se passe, ma chère?"
1,"J'y arriverai à 3 h, sauf si vous voulez que je vienne plus tôt."
1,Si vous ne toussez pas alors son rien
1,Ü venir il 25 n passe à moi
1,Je suis quelqu'un qui fait un sondage...
1,Lol ok mal essayer d'envoyer. Soyez averti Sprint est mort lent. Vous l'obtiendrez proly demain
1,Alors est-ce que c'est ce que je suis?! Comment est-ce que l'homme? Tout est bon dans Wales Ill B de retour. C'est ce qu'il y a? Qui était le MSG 4?
0,"Rock yr chik. Obtenez 100's de films sales & XXX photos sur téléphone maintenant. rply FILTH à 69669. Saristar Ltd, E14 9YT 08701752560. 450p par 5 jours. Stop2 annuler"
1,"Une seule ligne avec une grande signification::::: ""Miss anything 4 ur ""Best Life"" mais, ne manquez pas la meilleure vie pour n'importe quoi... Gud nyt..."
1,"J'ai obtenu comme $ &lt;#&gt;, je peux obtenir plus tard cependant. Obtenez ce que vous ressentez"
1,"Papa voulait parler de l'appartement, alors j'ai commencé tard."
1,Je vous aime aussi tous les deux :-)
1,Lol u se sent toujours malade?
1,Din i dire à u jus maintenant 420
1,Je suis à mes yeux en philosophie
0,A partir du mois prochain obtenir jusqu'à 50% Plus Appels 4 Ur charge réseau standard 2 activer Appel 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Coût £1.50 min MobcudB plus
1,Je suis en ville.
1,Je l'avais déjà..sabarish m'a demandé d'y aller..
1,Pas de da.. Vijay va parler à la télévision jaya
0,URGENT! Nous essayons de contacter U Todays tirage montre que vous avez gagné un £800 prix GARANTIED. Appelez 09050000460 de ligne terrestre. Réclamation J89. po box245c2150pm
1,Hé quelqu'un a fait une grande imitation des puces sur les forums. J'adore ça!
0,Texte BANNEDUK à 89555 pour voir! coût 150p textoperator g696ga 18+ XXX
1,Toujours une chance là-bas. Si vous recherchez fort vous l'obtiendrez..let faire un essai :)
0,"Enchère 4. L'offre la plus élevée est maintenant £54. L'offre maximale suivante est £71. Pour soumissionner, envoyez BIDS par exemple 10 (pour soumissionner £10) à 83383. Bonne chance."
1,Tu célèbres toujours NY avec ta famille?
1,"Nous connaissons TAJ MAHAL comme symbole d'amour. Mais les autres faits moins connus 1. Mumtaz était la 4ème femme de Shahjahan, sur ses 7 épouses. 2. Shahjahan a tué le mari de Mumtaz pour l'épouser. 3. Mumtaz est mort dans son &lt;#&gt; l'accouchement. 4. Il a ensuite épousé la sœur de Mumtaz. Question se pose où l'enfer est l'AMOUR?: - -Le Grand Hari-"
1,C'est bon.. venir chez moi c'est agréable de se rencontrer et v peut discuter..
1,J'ai envoyé de webadres pour avoir obtenu un bordereau de salaire
1,"Elle va bien, elle envoie ses salutations."
0,Offre de fidélité à la clientèle:Le nouveau Nokia6650 Mobile à partir de SEULEMENT £10 chez TXTAUCTION! Txt mot: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
1,Mais vous êtes en contact avec moi.
1,"Oui, je pars tout de suite, je reviens bientôt."
0,"Vous ne le croirez pas, mais c'est vrai. C'est incroyable Txts! Répondre G maintenant pour apprendre vraiment des choses étonnantes qui vont souffler votre esprit. De O2FWD seulement 18p/txt"
1,"Oui, je pars dans une minute."
1,Et vous avez quelqu'un qui peut m'apprendre à expédier des voitures.
1,"Le signe de la maturité n'est pas quand nous commençons à dire de grandes choses.. Mais en fait c'est, quand nous commençons à comprendre de petites choses... *HAVE A NICE EVENING* BSLVYL"
1,Ouais confirmé pour que tu restes à ce week-end
1,Ils ont dit ü dun haf passeport ou smth comme dat.. Ou ü juz envoyer à mon compte e-mail..
1,"Multipliez les nombres indépendamment et comptez les décimales puis, pour la division, poussez les décimales comme je vous l'ai montré."
1,"Passez une belle nuit et quand vous vous réveillerez pour voir ce message, j'espère que vous sourire en sachant que tout est comme il devrait être."
1,"Tu as raison, pendant ce temps, comment les jumeaux du projet vont-ils arriver?"
1,J'ai envoyé cet argent à votre maga hier.
0,Bonjour 07734396839 IBH Offre de fidélité à la clientèle: Le nouveau NOKIA6600 Mobile à partir de SEULEMENT £10 à TXTAUCTION!Txt mot: START to No:81151 & get yours Now!4T&
1,Le cœur est vide sans amour.. Le mental est vide sans sagesse.. Yeux r vides sans rêves &amp; La vie est vide sans frnds.. Donc Alwys Soyez In Touch. Bonne nuit &amp; rêves doux
0,Je suis chaud n horny et je veux vivre local pour vous - text une réponse pour entendre strt retour de moi 150p par msg Netcollex LtdAideDesk: 02085076972 réponse Stop to end
1,Notre trajet tout aussi inégalé - pas trop de ces cyclistes piquants autour à cette heure de la nuit ;).
1,Si vous étiez / êtes libre je peux donner. Sinon nalla adi entey nattil kittum
1,"J'ai envoyé ton texto à ma femme, après qu'on les ait achetées, elle te dira quoi faire, alors détends-toi, on devrait aller les chercher."
1,Je suis dans le théâtre d'évasion maintenant.. Je vais regarder KAVALAN dans quelques minutes
1,Combien ça coûte d'engager un tueur à gages?
1,Je n'ai rien d'autre...
